fe_id,fname,score
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@d3f74c766a8560ea99ca6ed8d72f954b,0,0.5454545454545454
c.w.n.u.fe.cell.columnFEs.CellColumnKeywordFE@1c4e739b16df0b71b5558b276b8a30ee,0,0.5454545454545454
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@55cb82feb643f1faad42e91e0177fd91,0,0.5454545454545454
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@47dd497639adec884f8e171c79f947ba,0,0.5454545454545454
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@cb180e894142e914d3d4a0d210a8746c,0,0.5454545454545454
c.w.v.s.n.c.f.PreviousElementSameLineKeywordsMatchFE@7825dfc6cf5624e0233028c4f0d2e323,0,0.5333333333333333
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@b03c8186ac909ae986d4d642aef3560a,0,0.5333333333333333
c.w.n.u.f.c.columnFEs.CellColumnNumToLastPortionFE@73c83d5e08156b8cef5a21380a5ecf91,0,0.5146198830409356
c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@c4655e7991253521f4b4e1b4d130ed64,0,0.5142857142857142
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@c067fd30a265195635ce35d35a229591,0,0.46153846153846156
c.w.v.s.n.c.fe.ner.IsLastNerInFocusElementFE@88ba58adcaf19e742fb461b92ff92f1c,0,0.4566420664206642
c.w.v.s.n.c.fe.ner.IsFirstNerInFocusElementFE@b4331f8728d969da31cc999c1204697f,0,0.45622119815668205
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@82f734c5dfa04abd42fbd6c22957b71d,0,0.45614035087719296
c.w.n.u.fe.ner.IsTheOnlyNerInFocusElementFE@d6bb0725ee5fd072c15d1d525a3a4ae2,0,0.4546296296296296
c.w.n.uima.fe.token.IsBeginOfNamedEntityFE@653e4b1ee05eb879686d9f69c7a88d89,0,0.4543761638733706
c.w.nlp.uima.fe.ElementTypeRegexFE@94c6302a3a5cbd41378db86c50b4694e,0,0.447841726618705
c.w.nlp.uima.fe.token.IsEndOfNamedEntityFE@6199d28f5a81ac39eaef0c72644edd03,0,0.44540727902946275
c.w.v.s.n.component.fe.FocusElementKeywordsFE@967af2086afc88b7b91836687a1b84e4,0,0.43834459459459457
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@ef22be85cd1853a592b280cf59562d5b,0,0.43834459459459457
c.w.n.u.f.c.c.PercentageOfTokensInCellNotInNerFE@e4c3d41495190440501cbfc32f337a7f,0,0.4375
c.w.n.uima.fe.token.IsMiddleOfNamedEntityFE@22207a60c4979e474e3cbf6c37a86698,0,0.42493638676844786
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@0976267ee5054116cdc6f0485dd986fe,0,0.4242167654530059
mle.cert.assignment.fe.IsCoveredByNerFE@87f0419e7bb4ef7326607466ba020829,0,0.4242167654530059
c.w.v.s.n.c.fe.ner.IsFirstNerInFocusElementFE@b16c124eec8ae94f6e49f97a783320f0,0,0.42324003392705684
c.w.v.s.n.c.fe.ner.IsLastNerInFocusElementFE@e66466acb07e8e6828e79a6ee64b43e4,0,0.42324003392705684
c.w.n.u.fe.ner.IsTheOnlyNerInFocusElementFE@f43e514b6d777b1e3865bbc7802cf4ef,0,0.42225998300764656
c.w.n.u.f.cell.cellFEs.NumericLineCountInCellFE@041a0f4fc8a6779b5c6c7f15e63f735d,0,0.41797752808988764
c.w.n.u.f.c.c.CellNumberEqualsMinusOfDownTwoCellsFE@449cc1175ade4d48046a9a2d749c7ef4,0,0.40846994535519127
c.w.n.u.f.c.c.CellColumnNumToFirstPortionFE@bbbbc38275caa7dfcd17cf44c583bbcb,0,0.38835978835978835
c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@f90b547f60153cd0b5d8168cb1e29533,0,0.3873343151693667
c.w.n.u.f.c.columnFEs.CellNumberEqualsUpCellFE@661f8e50c7606bb8de862e6e896dfc20,0,0.3838383838383838
c.w.v.s.n.component.fe.FocusElementKeywordsFE@e925485536662b240d6091e71ddf8c7b,0,0.3832468495181616
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@e0f833f709e79264ccd0496ca1525355,0,0.3832468495181616
c.w.n.u.f.c.c.CellNumberSmallerThanDownCellFE@6f262994cf4e3369afce13a9d20b7c7f,0,0.36398467432950193
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@f94c92959d2fb15b83861d49980a94fe,0,0.36363636363636365
c.w.n.u.f.c.columnFEs.CellNumberBiggerThanUpCellFE@a8d4fb1539d93c951edbfdc6de53b10b,0,0.35551330798479086
c.w.n.u.f.c.c.CellNumberBiggerThanEveryUpCellFE@ad4b0cfbd4d31828ef68e339beee8c19,0,0.353584447144593
c.w.n.u.f.c.lineFEs.IsLargestNumericLineInCellFE@a7a0898c5f9afc2fbf7d7b706b110418,0,0.34815278647463993
c.w.n.u.f.c.c.CellNumberBiggerThanDownCellFE@838c8fc963d26fa1abbeac0c7d12414a,0,0.3469387755102041
c.w.n.u.f.c.c.CellNumberSmallerThanUpCellFE@72058e2d1e9355554d93bf49c63f587d,0,0.3462246777163904
c.w.n.u.f.c.c.CellNumberBiggerThanSumOfAllUpCellsFE@971e8651868328761195d6060c26f529,0,0.3457286432160804
c.w.n.u.f.c.lineFEs.IsFirstNumericLineInCellFE@2ac0696a678a7e0cde27724ace8045eb,0,0.34457388105456777
c.w.n.u.f.cell.lineFEs.IsLastNumericLineInCellFE@facf2d4d458d3909a1c0f4ed918f2419,0,0.3443830570902394
c.w.n.u.f.cell.columnFEs.CellColumnNumToLastFE@f37c1187ed3be0f3d59a21587b8f2b51,0,0.33595284872298625
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@5cb39f093d59f4d94428d3dc3500e787,0,0.32867132867132864
c.w.n.u.f.c.c.CellNumberBiggerThanSumOfUpTwoCellsFE@e2a6b02d8adaaea2fb6e788d83747510,0,0.3051948051948052
c.w.n.u.fe.cell.typeFEs.CellTypeNumberOnlyFE@329fa70ea58e7122fbf2b215801cf804,0,0.305
c.w.n.u.f.c.b.PreviousBlockSameLineCoveredTokensFE@d5e1e89e63ffe57e2b4b194c98e88ca3,0,0.3
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@b285cd1c8f1207e0014b4ebfe8021f1c,0,0.29906542056074764
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@e33ca6d5cf614136b9c7ce50f0ec3f64,0,0.2962962962962963
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@ab2975e9714bb84476d5e1c32d25c1de,0,0.2962962962962963
c.w.v.s.nlp.component.fe.PositionInCoveringFE@499fa9a29d8e11c215cdd028bbdc3489,0,0.2941860465116279
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@ea7089df2097cd5d8f7949ea9848c4c0,0,0.28999400838825645
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@e372ee2dd1e0bf838be8121b6c6cc34a,0,0.28677309007981755
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@2b9435050f6224b52f991cfbaad16bee,0,0.28677309007981755
m.c.a.f.MatchFullColumnOrRowWithSpecifiedHeaderFeatureExtractror@9aacc1ec3b40a3bb429dd8e377857561,0,0.27790432801822323
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@5192b15e590ce78ea1469f93e1d083b0,0,0.26666666666666666
c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@c9b38e0f82952bcbe2beddb706e857a2,0,0.26330532212885155
c.w.n.uima.fe.token.IsDigitGroupIntegerFE@e3330dc7bf3ab7fc25657ca295c6d0c8,0,0.26286449399656947
c.w.n.uima.fe.cell.columnFEs.ColumnNumberFE@0dbb80019c9fae246cac5f0bcbe690b8,0,0.26170072511535925
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@e448485c58f2fb5b686576701c26f943,0,0.24
c.w.n.u.fe.ner.IsTheOnlyNerInFocusElementFE@a5567e000d48c376ccdf8daa72c1859e,0,0.23839009287925697
c.w.nlp.uima.fe.token.IsDigitGroupNumberFE@1f0919a991d697dd8b74f492b0676c48,0,0.2353840275124188
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@4ad77ca20f51651f159395708c9af657,0,0.22450592885375495
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@e94abbf6c054799ae40d15d03f0610e9,0,0.22450592885375495
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@b7ebe526f5e790136fa9d42da7cf0e03,0,0.21746575342465754
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@25882c2032459603df092df5fc87d943,0,0.21695533272561532
c.w.nlp.uima.fe.token.IsNumberIncludedFE@5d60066aaafea788a7641ba776121ff5,0,0.21252115059221657
c.w.n.u.f.c.c.CellX1x1N1PatternDifferentThanOtherCellsInSameColumnFE@8b3957c1c3390561457530e70c652426,0,0.20032639738882088
c.w.nlp.uima.fe.cell.lineFEs.LineSizeFE@0d36ab26f4e5c919a4afe8dbb720d538,0,0.19866150052835505
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@0ad224a1f54812614d50251b7b10bfe9,0,0.1925754060324826
c.w.n.u.f.ner.PreviousCellSameLineCoveredNersFE@55a06257908dcdfa25ebd1bf10bacdee,0,0.18907563025210083
c.w.n.u.f.c.tableFEs.RepeatedCellRatioInTableFE@9c809addbe3446cffd504b22bee02659,0,0.18181818181818182
c.w.n.u.f.c.tokenFEs.IsLargestPriceInDocumentFE@8496780988239fdc0b2ada08f53a639a,0,0.18012422360248448
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@9af70cf00d3be327ac4941da9083008a,0,0.17153284671532848
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@8f4875174e8b1d703110f3184ab9f24d,0,0.17153284671532848
c.w.n.u.fe.cell.tokenFEs.IsLargestPriceInRowFE@c6fc1cc69552ec2f9d067b12c6fc5072,0,0.1690340909090909
c.w.n.u.f.cell.tokenFEs.IsLargestPriceInTableFE@ef37e5bb13f70563bb24130d0009c5de,0,0.16751269035532995
c.w.n.uima.fe.token.StringValueInNerTypeFE@57dbabf01a10dda7fda143eecaf7a5c4,0,0.16129032258064516
c.w.n.u.f.c.c.CellNumberEqualsSumOfAllUpCellsFE@a58c6f5f94c67ca6b6af7a5b7b3d456e,0,0.14444444444444443
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@2bf7b19b9611c75e4a54058b7d81ff34,0,0.14285714285714285
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@4ecf876c859056c19088377bb55fbbcd,0,0.13942307692307693
c.w.nlp.uima.fe.cell.rowFEs.CellRowNumFE@0f5920b557709d662db2da3ba907a785,0,0.13419117647058823
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@bd73171a54a52313a30369a345a8fae7,0,0.1285097192224622
c.w.n.u.fe.cell.rowFEs.CellTotalColumnsInRowFE@286a4b169080a223c3d8cf51c6663b14,0,0.12649945474372956
c.w.n.u.f.c.c.CellEmptyCellsCountInColumnFE@fb1e5e048c905d383416ebfe1e04a721,0,0.125
c.w.n.u.f.c.tableFEs.CellTotalColumnsInTableFE@7d601563a9e3d7724d4772957e230b9e,0,0.12195121951219512
c.w.v.s.n.c.fe.ner.IsLastNerInFocusElementFE@8dc2b51eb2dd56d1390f71e5fa67e4c5,0,0.11951588502269289
c.w.n.u.f.cell.tokenFEs.IsLastElementInFocusFE@99f706f01d0f7ab8c908a583ac3bd469,0,0.10590277777777778
c.w.n.u.f.cell.tokenFEs.IsFirstElementInFocusFE@3646e95cacd0bfe7d4637f7a58412175,0,0.10463178940353215
c.w.n.u.f.c.cellFEs.NumberOfTokensInCellNotInNerFE@b8930a8fc161e88e6d4d7b7c5faed7ba,0,0.10180275715800637
c.w.n.uima.fe.cell.cellFEs.LineCountInCellFE@55e0c75e38d8e6c72547c0d82ca792da,0,0.10025957170668397
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.SpecialCharFE@edb497aca9e0312b4c6403ffc6bf79b0,0,0.1
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@a2c9646ae10264dd7a93c9d5a7ed6f81,0,0.09897172236503857
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@c58eec778a14e68b7a5a628127dd8fd7,0,0.09897172236503857
c.w.n.u.fe.cell.lineFEs.LineNumberInCellFE@70cadf1147133fe645e72d3597d4231d,0,0.09659885075322255
c.w.n.u.f.cell.rowFEs.CellRowEmptyColumnCountFE@6890dd9d8e885bb5d5211ec548d0362c,0,0.09588581024349287
c.w.v.s.nlp.component.fe.PositionInCoveringFE@487e6a77c3ab8865224405924183e413,0,0.09568069983597595
c.w.n.u.f.c.columnFEs.AreAllCellsSameInColumnFE@d677b532d978b1b907ac3447e12ef417,0,0.09259529721045713
c.w.v.nlp.uima.fe.cell.row.CellIsLastRowFE@0a1555bdde7ee8b935ddd22926a3b71a,0,0.09189737643136686
c.w.v.s.nlp.component.fe.PositionInCoveringFE@a1e555780cb50cbe94f9539efbe49c7e,0,0.09189737643136686
c.w.v.s.nlp.component.fe.PositionInCoveringFE@80de5db35daf0df0673fc058b3684345,0,0.09189737643136686
c.w.v.s.nlp.component.fe.PositionInCoveringFE@4cb9d636b84c8149e8dabf59532ef288,0,0.09189737643136686
c.w.v.s.nlp.component.fe.PositionInCoveringFE@cb9412922d688d05d4dc22f5c1910ad4,0,0.09189737643136686
c.w.n.uima.fe.cell.rowFEs.CellRowNumToLastFE@0258e86a210ed22afcc0637eff780b38,0,0.09189737643136686
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.SpecialCharFE@f210033c7bef00159d8f3f7a318cf4bf,0,0.09090909090909091
c.w.v.s.n.c.fe.ner.IsLastNerInFocusElementFE@abdab53ddf01a57e9b0a167273a25efc,0,0.0783132530120482
c.w.n.u.f.cell.tokenFEs.IsFirstElementInFocusFE@851037ff4804d7b608ed7e1cd5b876b8,0,0.07160274883617823
c.w.n.u.f.cell.tokenFEs.IsLastElementInFocusFE@3c340eaea9b7a81bcf1bcc197f58c836,0,0.07028969234224118
c.w.nlp.uima.fe.ElementTypeRegexFE@5fa99a1c7b90a8fbb7bbabe77a6982ab,0,0.06589147286821706
c.w.v.s.nlp.component.fe.PositionInCoveringFE@9f4a5720b2b6d6b7dd4e3325e3ab1432,0,0.05781913451983016
c.w.nlp.uima.fe.token.IsDigitGroupFloatFE@ee076bffd33f1b949351db24484b8ed4,0,0.05781913451983016
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@2941f2eee08a991c558352660ec1490b,0,0.05263157894736842
c.w.v.s.n.c.fe.ner.IsLastNerInFocusElementFE@54c466e369d8cec2661a72c013275712,0,0.05084745762711865
c.w.n.u.f.c.rowFEs.CellColNumLessThanUpperRowFE@e4025eacaa99faa1a25abfc59e96c38d,0,0.04040404040404041
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.SpecialCharFE@275ef5e7614ba9e71bd1cfa53bb874a6,0,0.023504273504273504
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@33455e3b9a7fde72fd3914a197ca1279,0,0.013513513513513514
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@eae34fbc9e9d7ec53aa8c5b956a44131,0,0.013513513513513514
c.w.n.u.f.ner.PreviousBlockSameLineCoveredNersFE@f21e2888afe02f7a17d5d72065087a6c,0,0.012903225806451613
c.w.n.u.f.c.t.CellTypeFirstTokenCapitalizedFE@4ae3da94328017801e81555c4517a2bd,0,0.008618734406894988
c.w.n.u.f.c.rowFEs.CellColNumLessThanLowerRowFE@48cf133eba98f351eb304d5962351e50,0,0.007936507936507936
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.SpecialCharFE@c853a99a13658a2a1566bd28bd72be47,0,0.006622516556291391
c.w.nlp.uima.fe.token.SpecialCharFE@cc0558e5e7171efa97c67c8e4b9bcd5a,0,0.004098360655737705
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@55a2b1d6dee73aafd1058964ace4b6fe,0,9.857072449482504E-4
c.w.n.u.fe.cell.rowFEs.CellIsLastColumnEmptyFE@04fe4592adc47497be213f92086be03f,0,0.0
c.w.n.u.f.c.typeFEs.CellTypeCapitalizationOnlyFE@858829891432aae1b55850869cd31d2f,0,0.0
c.w.n.u.f.c.c.CellNumberEqualsSumOfUpTwoCellsFE@8128ac6173c9e56a7616b63879023c64,0,0.0
c.w.n.u.f.c.typeFEs.CellTypeAbbreviationOnlyFE@3774afaab2865bd94f17194e0b6a1fc4,0,0.0
